CNTSCHID,CNT,STRATUM,SCHSIZE,CLSIZE,STRATIO,SCHLTYPE,REGION,OECD,AGE,ST004D01T,Gender,ISCEDL,ISCEDD,ISCEDO,TEACHSUP,PARED,HEDRES,MISCED,FISCED,HISCED,WEALTH,ESCS,INTBRSCI,INSTSCIE,SCIEEFF,SCIEACT,JOYSCIE,ICTRES,HOMEPOS,HEDRES,CULTPOSS,PV1MATH,PV1READ,PV1SCIE,PV1SCEP,PV1SCED,PV1SCID,PV1SKCO,PV1SKPE,PV1SSPH,PV1SSLI,PV1SSES,AREA
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,15.67,2,Boys,3,1,1,0.3065,5,-0.5343,1,1,1,-2.3291,-2.2884,NA,-0.2552,-1.3956,NA,0.8061,-1.3492,-2.0833,-0.5343,-0.831,436.084,471.36,524.495,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,16.25,2,Boys,3,1,1,-0.1164,9,-1.0509,2,2,2,-1.4974,-1.5644,NA,0.0125,0.3155,NA,0.5094,-1.3205,-1.6651,-1.0509,-1.6287,501.51,493.24,530.77,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.3635,9,-1.9024,2,2,2,-2.7169,-2.0563,NA,0.0125,-0.0487,NA,0.8225,-3.2718,-3.0037,-1.9024,-0.831,501.815,517.494,515.135,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,15.58,2,Boys,3,1,1,0.6426,3,-0.7218,0,0,0,-1.5705,-2.9177,NA,0.5159,-1.423,NA,1.0914,-1.8307,-1.5018,-0.7218,-0.0071,466.775,538.72,525.109,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,16.25,2,Boys,3,1,1,0.0328,5,-1.4432,0,1,1,-2.4335,-2.9948,NA,-0.2552,-1.0524,NA,0.5094,-1.7492,-2.4875,-1.4432,-1.6287,466.649,466.012,528.784,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.1164,9,-1.0509,2,2,2,-1.2221,-0.8027,NA,1.0558,-1.2116,NA,0.5094,-1.2896,-1.3916,-1.0509,-0.4945,451.213,449.125,479.881,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400101,VNM,VNM0313,1419,38,15.6796,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.1164,9,-2.3196,2,2,2,-2.2098,-2.3586,NA,0.5848,-0.0915,NA,2.1635,-2.5873,-2.3081,-2.3196,0.0433,563.337,549.631,557.284,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.92,1,Girls,3,1,1,0.3065,5,-1.0418,1,1,1,-2.2524,-2.6878,NA,0.7648,-0.2361,NA,0.8225,-1.7086,-2.158,-1.0418,-0.831,708.362,623.037,714.09,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.67,1,Girls,3,1,1,0.9209,5,-1.7952,1,1,1,-2.2591,-2.5739,NA,1.7359,0.7551,NA,0.5094,-1.7492,-2.2419,-1.7952,-0.1034,550.112,558.674,586.145,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16,1,Girls,3,1,1,0.8213,5,-1.1023,0,1,1,-3.057,-2.918,NA,0.8155,0.3624,NA,1.4062,-2.5873,-2.5033,-1.1023,-0.2598,589.156,564.885,623.192,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.83,1,Girls,3,1,1,-0.3447,9,-1.7275,2,2,2,-3.1471,-2.5434,NA,0.0125,1.2557,NA,0.5094,-3.2718,-3.2045,-1.7275,-0.4945,547.144,535.553,583.604,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.42,1,Girls,3,1,1,-0.3068,5,-1.3738,1,1,1,-3.057,-3.1861,NA,0.0125,-0.2108,NA,0.5094,-2.5873,-3.0081,-1.3738,-1.6287,493.243,514.982,549.004,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.5,1,Girls,3,1,1,-0.5476,9,-1.1119,0,2,2,-2.0437,-2.1496,NA,0.9798,0.6949,NA,1.1049,-1.5406,-1.7393,-1.1119,0.2834,440.574,514.591,538.713,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16,1,Girls,3,1,1,-0.9543,9,-1.7837,2,2,2,-3.5256,-2.2863,NA,-0.2552,-0.3834,NA,0.5094,-3.2718,-2.7861,-1.7837,0.0433,566.24,549.656,619.338,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.42,1,Girls,3,1,1,0.7131,12,0.0321,4,4,4,-1.1246,-1.0363,NA,0.8545,0.5184,NA,0.5094,-0.1135,-0.8858,0.0321,-0.7273,454.069,493.183,504.044,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16.25,1,Girls,3,1,1,-0.1164,9,-1.7275,2,2,2,-4.5167,-2.3181,NA,0.3708,0.1361,NA,-1.0654,-3.2718,-2.8164,-1.7275,0.6093,565.446,568.111,595.546,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.58,1,Girls,3,1,1,1.4475,9,0.0321,2,2,2,-1.621,-1.5435,NA,-0.3115,-0.5416,NA,0.5094,-0.5288,-1.3832,0.0321,-0.2598,501.337,510.09,519.341,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.92,1,Girls,3,1,1,0.4326,9,-0.7218,2,2,2,-1.8063,-1.6157,NA,0.3708,0.7594,NA,NA,-1.5244,-1.5798,-0.7218,-0.2598,506.691,535.542,553.734,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.33,1,Girls,3,1,1,0.5088,9,-0.1108,2,2,2,-2.0697,-2.1869,NA,0.7648,0.5398,NA,1.3369,-1.5244,-1.8407,-0.1108,-0.831,530.229,539.183,556.405,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.5,1,Girls,3,1,1,1.4475,12,-1.718,1,4,4,-2.8036,-1.9884,NA,1.7359,-0.2178,NA,0.5094,-2.5873,-2.7457,-1.718,-0.7273,645.804,558.606,641.337,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.42,1,Girls,3,1,1,0.5088,5,-0.1108,1,1,1,-1.9908,-2.2153,NA,0.3708,-0.8477,NA,0.1458,-1.5244,-1.6596,-0.1108,0.0636,493.415,486.049,537.494,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16.25,1,Girls,3,1,1,-0.0247,5,0.244,0,1,1,-3.2539,-3.0058,NA,0.7648,0.3138,NA,1.1049,-2.0883,-2.5175,0.244,-0.831,523.432,440.225,525.991,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.42,1,Girls,3,1,1,1.4475,5,0.0321,1,1,1,-3.2337,-2.6707,NA,0.3708,-0.5292,NA,-0.2546,-2.0427,-2.5613,0.0321,-1.6287,428.951,408.171,449.162,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.92,1,Girls,3,1,1,0.7131,9,-1.0418,2,2,2,-3.057,-2.1274,NA,1.0218,1.2229,NA,1.3705,-2.5873,-2.6349,-1.0418,-0.4945,480.961,488.629,529.986,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.5,1,Girls,3,1,1,0.0322,5,0.0321,0,1,1,-1.9408,-1.9785,NA,-1.3072,-0.3987,NA,0.5094,-1.3492,-1.5212,0.0321,0.2162,431.597,443.66,459.206,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.58,1,Girls,3,1,1,-0.7576,12,-2.6673,1,4,4,-2.5773,-1.5152,NA,-0.5925,-1.0239,NA,-0.2546,-2.5873,-3.0323,-2.6673,-0.7273,409.492,526.35,494.763,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.92,1,Girls,3,1,1,-0.7544,9,-1.0496,2,1,2,-2.2447,-1.929,NA,1.0388,0.9743,NA,0.5094,-1.773,-1.7575,-1.0496,0.6093,480.94,493.569,542.199,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16,1,Girls,3,1,1,1.4475,9,-2.0662,2,2,2,-4.5167,-2.6641,NA,1.7359,0.3709,NA,0.1458,-3.2718,-3.7578,-2.0662,-0.2598,562.939,498.587,575.743,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16.25,1,Girls,3,1,1,0.0832,9,-1.7275,2,2,2,-2.7934,-2.4773,NA,-0.038,-1.2604,NA,-0.8208,-2.5739,-2.631,-1.7275,-0.0071,363.206,418.541,429.375,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16.08,2,Boys,3,1,1,0.4871,17,-2.1409,1,6,6,-3.5256,-0.6513,NA,0.7429,-0.7765,NA,0.8225,-3.2718,-3.8582,-2.1409,-1.6287,663.572,569.191,644.67,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.83,2,Boys,3,1,1,0.3214,12,-1.6393,1,4,4,-1.9267,-1.3198,NA,-0.2713,-0.1281,NA,-0.3121,-1.5244,-1.9383,-1.6393,-0.2598,643.665,544.339,616.547,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.0355,12,1.1563,1,4,4,-1.9408,-1.4481,NA,0.0125,-0.5541,NA,-1.0654,-1.3492,-1.6128,1.1563,-1.6287,568.494,531.865,635.865,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.5,2,Boys,3,1,1,0.5683,5,-0.9719,1,NA,1,-2.8036,-2.5673,NA,0.0125,0.7705,NA,1.5756,-2.3168,-2.2239,-0.9719,0.2162,615.389,552.751,668.733,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.33,2,Boys,3,1,1,0.3065,9,-1.1119,2,2,2,-2.3272,-1.908,NA,1.356,-0.9046,NA,0.0992,-2.0614,-1.9254,-1.1119,0.6093,530.535,504.481,557.62,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.67,2,Boys,3,1,1,-0.3447,9,-1.718,2,2,2,-3.057,-1.953,NA,-0.2552,-0.4065,NA,0.1458,-2.5873,-2.4975,-1.718,0.6093,465.532,456.514,531.883,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.5,2,Boys,3,1,1,0.2407,9,-1.1119,0,2,2,-3.5256,-2.6285,NA,0.3708,-0.898,NA,0.5094,-3.2718,-3.0425,-1.1119,-1.6287,419.706,401.345,465.355,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.8213,17,-1.4432,2,6,6,-2.5434,-1.0393,NA,0.3708,0.1093,NA,0.8225,-2.2825,-2.4401,-1.4432,-0.2598,705.15,573.573,686.702,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16.17,2,Boys,3,1,1,-0.0541,12,-0.7218,1,4,4,-1.9038,-1.63,NA,0.8732,-0.2245,NA,1.6403,-1.3205,-1.4894,-0.7218,0.0058,536.796,511.757,603.122,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16.25,2,Boys,3,1,1,-0.1294,9,-1.4432,2,NA,2,-3.057,-2.2579,NA,0.8155,-0.3903,NA,0.5094,-2.5873,-2.9338,-1.4432,-1.6287,512.754,541.333,550.775,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,16,2,Boys,3,1,1,0.1445,9,-1.0418,1,2,2,-1.6938,-2.1509,NA,0.7648,-1.1809,NA,0.5094,-1.1809,-1.7428,-1.0418,-1.6287,583.353,547.581,569.695,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400102,VNM,VNM0208,1666,38,18.2077,3,CENTRAL,0,15.5,2,Boys,3,1,1,-0.3447,17,-1.0418,4,6,6,-1.2027,0.1974,NA,0.9798,-0.4063,NA,1.3369,-0.5305,-1.1554,-1.0418,-0.0071,504.852,470.617,551.362,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16,1,Girls,3,1,1,0.4922,17,0.0321,6,6,6,-0.1829,0.9551,NA,0.7429,0.2739,NA,1.2596,0.4091,0.2317,0.0321,0.7777,549.647,611.317,638.932,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.83,1,Girls,3,1,1,0.5503,17,0.0321,6,4,6,-0.3014,0.281,NA,1.3336,1.513,NA,-2.1154,-0.5776,-0.2531,0.0321,0.0058,485.286,499.166,576.194,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.42,1,Girls,3,1,1,0.4871,9,1.1563,2,2,2,-0.0467,-1.2462,NA,0.4152,0.1782,NA,0.8061,1.4083,-0.0684,1.1563,-0.4504,449.197,479.532,502.434,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.83,1,Girls,3,1,1,0.8213,17,-0.8323,2,6,6,-0.855,-0.4674,NA,1.1151,-1.0935,NA,0.5141,-0.5305,-0.94,-0.8323,-0.0071,514.276,562.633,541.521,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.5,1,Girls,3,1,1,0.1946,9,-1.4432,2,2,2,-2.1664,-2.0417,NA,0.3708,0.1418,NA,0.5094,-1.7241,-2.3454,-1.4432,-0.831,536.361,581.949,625.359,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.42,1,Girls,3,1,1,1.4475,9,0.0321,2,2,2,-0.6676,-1.3379,NA,0.7648,0.2996,NA,0.0388,-0.2221,-0.4865,0.0321,-0.1338,473.991,511.834,495.463,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.67,1,Girls,3,1,1,0.6375,17,1.1563,4,6,6,0.611,1.3235,NA,0.3708,-0.2537,NA,0.5094,0.4091,0.7282,1.1563,-0.2818,540.993,630.468,620.854,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.08,1,Girls,3,1,1,0.8213,12,1.1563,4,4,4,0.5762,-0.3468,NA,0.7648,0.3442,NA,1.5791,2.618,0.9342,1.1563,0.7777,513.648,619.13,622.475,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.17,1,Girls,3,1,1,-0.2492,17,-0.1108,4,6,6,0.0464,1.1412,NA,0.3708,0.7645,NA,0.5094,0.6932,0.1758,-0.1108,0.7777,501.814,543.405,575.664,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.25,1,Girls,3,1,1,-0.1128,12,0.0321,4,4,4,-0.026,0.0335,NA,1.0388,-0.5652,NA,1.0938,0.4487,-0.2801,0.0321,-1.2278,440.251,545.874,564.515,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.5,1,Girls,3,1,1,0.3109,12,0.0321,2,4,4,-2.0105,-1.465,NA,-0.2552,-1.0698,NA,-0.7951,-1.4877,-1.7712,0.0321,-0.831,466.602,515.292,512.74,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.08,1,Girls,3,1,1,-0.1164,17,1.1563,6,6,6,-1.7848,0.5062,NA,0.8545,-0.5518,NA,0.5094,-1.1173,-1.552,1.1563,-1.2278,447.113,528.245,514.354,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.92,1,Girls,3,1,1,-0.1164,12,-0.5343,4,4,4,0.4197,0.6184,NA,-0.0948,0.3737,NA,-0.2145,0.2793,0.7492,-0.5343,2.1655,476.249,528.359,516.106,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.83,1,Girls,3,1,1,-0.8926,12,-0.7218,4,4,4,-0.4992,-0.5148,NA,0.8545,-0.364,NA,-0.1945,-0.7182,-0.6477,-0.7218,-0.2598,458.573,565.472,457.262,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16,1,Girls,3,1,1,-0.1617,12,-0.7218,4,4,4,-0.7061,-0.7317,NA,0.3708,-0.7085,NA,-0.2546,-0.5184,-0.6678,-0.7218,0.1157,416.393,540.799,511.247,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.42,1,Girls,3,1,1,-0.376,12,-0.1108,2,4,4,-0.7781,-0.918,NA,0.5848,-0.0602,NA,-0.9047,-1.0118,-0.6201,-0.1108,-0.356,394.669,510.044,484.563,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.08,1,Girls,3,1,1,-0.5061,12,1.1563,4,2,4,0.065,-0.5431,NA,-1.9301,1.2444,NA,2.1635,-0.1135,0.4563,1.1563,0.7777,534.383,469.571,481.299,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16,1,Girls,3,1,1,-0.7972,17,-0.7218,6,6,6,-0.9049,1.0616,NA,-0.9749,-0.0437,NA,0.042,-0.5305,-0.4343,-0.7218,0.7777,486.516,523.688,529.6,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.42,1,Girls,3,1,1,-0.9096,17,-0.7218,6,6,6,0.564,0.6793,NA,1.356,-1.0477,NA,2.1635,0.3366,0.7182,-0.7218,1.0478,499.241,502.503,504.59,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.5,2,Boys,3,1,1,1.4475,17,-1.1119,6,6,6,-0.3886,0.9027,NA,1.356,1.5002,NA,-2.1154,-0.3997,-0.1921,-1.1119,2.1655,589.089,540.381,657.927,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.08,2,Boys,3,1,1,-0.1164,17,-1.3175,4,6,6,0.2374,0.4525,NA,0.3708,0.3155,NA,-0.2121,0.6932,-0.3488,-1.3175,-0.831,509.825,585.78,583.346,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.67,2,Boys,3,1,1,0.1452,12,-0.8323,2,4,4,-0.6635,-1.0364,NA,0.0345,-1.0645,NA,0.5895,-1.5244,-0.886,-0.8323,-0.831,450.327,511.995,480.392,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.33,2,Boys,3,1,1,0.4922,12,-1.1119,4,4,4,-0.3448,-0.7082,NA,-0.4426,-0.2434,NA,1.2596,-0.7882,-0.4991,-1.1119,0.3005,549.972,554.252,620.942,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.17,2,Boys,3,1,1,1.4475,12,-0.7218,0,4,4,-0.8956,-1.016,NA,-1.5357,0.5923,NA,2.1635,-1.5244,-0.8305,-0.7218,-0.1338,485.512,537.361,571.552,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.75,2,Boys,3,1,1,-0.1133,9,-0.7218,0,2,2,-1.4266,-1.5515,NA,0.3708,1.531,NA,2.1635,-1.5244,-1.1801,-0.7218,0.7777,540.74,607.141,598.204,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.6954,12,-0.1108,4,3,4,-0.6107,-0.1217,NA,0.0125,0.1026,NA,0.5094,-0.4997,-0.3652,-0.1108,0.7777,636.287,603.251,683.503,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.92,2,Boys,3,1,1,0.2551,12,-0.5199,4,4,4,-1.7022,-0.4732,NA,0.0125,0.1133,NA,2.1635,-0.56,-1.659,-0.5199,-1.2278,581.341,582.195,591.296,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.83,2,Boys,3,1,1,0.4879,12,1.1563,4,4,4,0.336,-0.6551,NA,0.3708,-1.2162,NA,0.5094,1.4083,0.0953,1.1563,-0.831,505.227,533.71,566.733,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,16.25,2,Boys,3,1,1,0.6426,12,-0.9611,4,4,4,-0.8043,0.0357,NA,1.2817,0.7642,NA,0.0355,-0.1135,-0.8365,-0.9611,0.2162,547.629,559.44,528.669,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.42,2,Boys,3,1,1,-0.1164,17,1.1563,6,6,6,0.0542,0.8685,NA,1.7359,-0.0758,NA,0.8225,-0.1025,0.0523,1.1563,0.6093,569.69,613.598,592.01,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.83,2,Boys,3,1,1,0.141,12,-1.7275,4,4,4,-4.5167,-1.7664,NA,1.0388,-0.2224,NA,0.8931,-3.2718,-2.8164,-1.7275,0.6093,570.862,576.168,642.971,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.0576,5,-1.3651,0,1,1,-2.3551,-2.1535,NA,1.7359,-0.916,NA,-0.4593,-1.2702,-2.4474,-1.3651,-1.6287,528.179,546.723,615.695,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.58,2,Boys,3,1,1,0.5088,17,-1.0757,6,4,6,0.687,1.1367,NA,-1.9301,1.2532,NA,2.1635,1.4083,0.1635,-1.0757,-0.356,605.792,596.555,616.131,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.75,2,Boys,3,1,1,0.3252,9,-1.1023,1,2,2,-1.7718,-1.7906,NA,-0.0575,-0.3551,NA,0.8433,-1.3205,-1.4935,-1.1023,0.0768,534.652,565.011,607.85,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400103,VNM,VNM0313,826,48,7,3,SOUTH,0,15.83,2,Boys,3,1,1,-2.043,17,-0.7026,4,6,6,-0.3014,0.9653,NA,1.3336,-0.0782,NA,2.1635,-0.7882,-0.1341,-0.7026,0.1508,439.2,444.238,501.589,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,16.17,1,Girls,3,1,1,0.5683,12,-1.1119,4,4,4,-2.5061,-1.5285,NA,0.3708,0.3166,NA,0.5094,-2.5873,-2.0565,-1.1119,0.2162,610.07,562.663,611.881,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,16.17,1,Girls,3,1,1,-0.5508,17,-0.7218,6,6,6,-1.2253,0.6384,NA,1.1151,0.1589,NA,1.4062,-1.5244,-1.1923,-0.7218,-0.4945,647.37,609.378,691.324,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,15.92,1,Girls,3,1,1,-0.0581,17,-1.0496,6,4,6,-2.8036,0.1855,NA,0.3708,0.3466,NA,-0.119,-2.3168,-2.0875,-1.0496,0.0433,628.282,638.386,635.106,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,15.83,1,Girls,3,1,1,0.1946,9,-1.1119,2,2,2,-4.5167,-2.3137,NA,0.7648,-0.725,NA,0.5094,-3.2718,-2.8043,-1.1119,-0.222,556.813,573.199,599.054,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,16.25,1,Girls,3,1,1,1.4475,12,-0.7218,4,4,4,-1.0113,-1.1096,NA,-0.758,0.7582,NA,1.1249,-0.7882,-1.0854,-0.7218,-0.4945,504.545,464.619,497.463,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,15.58,1,Girls,3,1,1,0.4922,12,-1.4432,1,4,4,-3.5256,-1.5779,NA,1.0558,-0.3674,NA,0.5094,-3.2718,-3.1469,-1.4432,-1.6287,543.646,531.368,531.62,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400104,VNM,VNM0208,1225,53,18.9922,3,CENTRAL,0,15.5,1,Girls,3,1,1,-0.0543,12,-1.1119,4,4,4,-1.0839,-1.155,NA,1.0388,0.3423,NA,1.0938,-1.9021,-1.1525,-1.1119,0.0636,448.719,465.312,479.431,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
